name,room_numbers,address,price,usable_area,gross_floor_area,url,latitude,longitude,price_per_sq_foot_SA,price_per_sq_foot_GFA
Park Horizon,Middle Floor・FLAT B・3 Rooms,Ho Man Tin,11000000.0,771.0,981.0,https://hk.centanet.com/findproperty/en/detail/Park-Horizon_MMF563?theme=buy,22.318507,114.1755339,14267.185473411155,11213.047910295616
SOUTH HORIZONS・PHASE 2・YEE FUNG COURT (BLOCK 11),Low Floor・FLAT G・4 Rooms・(1 Suite),South Horizons,11000000.0,771.0,936.0,https://hk.centanet.com/findproperty/en/detail/SOUTH-HORIZONS-PHASE-2-YEE-FUNG-COURT-(BLOCK-11)_TIS220?theme=buy,22.243373,114.1476512,14267.185473411155,11752.136752136752
WHAMPOA GARDEN・PHASE 9 LILY MANSIONS・BLOCK 6,Middle Floor・FLAT A・3 Rooms,Whampoa,11000000.0,771.0,852.0,https://hk.centanet.com/findproperty/en/detail/WHAMPOA-GARDEN-PHASE-9-LILY-MANSIONS-BLOCK-6_SGJ439?theme=buy,1.3245132,103.8572252,14267.185473411155,12910.798122065728
YEE BO MANSION,Middle Floor・FLAT A・1 Room,North Point,4580000.0,321.0,392.0,https://hk.centanet.com/findproperty/en/detail/YEE-BO-MANSION_DND096?theme=buy,,,14267.91277258567,11683.673469387755
Hing Wah Apartments,Middle Floor・FLAT C・2 Rooms,Cheung Sha Wan,4680000.0,328.0,488.0,https://hk.centanet.com/findproperty/en/detail/Hing-Wah-Apartments_MMI573?theme=buy,22.3358055,114.1494892,14268.292682926829,9590.16393442623
CITY GARDEN・PHASE 2・BLOCK 12,Low Floor・FLAT D・3 Rooms・(1 Suite),North Point,12000000.0,841.0,972.0,https://hk.centanet.com/findproperty/en/detail/CITY-GARDEN-PHASE-2-BLOCK-12_DOU589?theme=buy,,,14268.72770511296,12345.67901234568
CITY GARDEN・PHASE 1・BLOCK 4,High Floor・FLAT E・3 Rooms,North Point,12800000.0,897.0,996.0,https://hk.centanet.com/findproperty/en/detail/CITY-GARDEN-PHASE-1-BLOCK-4_DPC985?theme=buy,,,14269.78818283166,12851.40562248996
TAIKOO SHING・Harbour View Gardens (West)・(T-36)  OAK MANSION,Low Floor・FLAT C・3 Rooms・(1 Suite),Taikoo Shing,12800000.0,897.0,983.0,https://hk.centanet.com/findproperty/en/detail/TAIKOO-SHING-Harbour-View-Gardens-(West)-(T-36)--OAK-MANSION_DAY857?theme=buy,22.2865471,114.2189883,14269.78818283166,13021.363173957274
Festival City・Phase 2・Tower 1,Low Floor・FLAT SD・3 Rooms,Tai Wai,9790000.0,686.0,911.0,https://hk.centanet.com/findproperty/en/detail/Festival-City-Phase-2-Tower-1_ASE760?theme=buy,22.375941,114.178626,14271.137026239066,10746.43249176729
HSIN KUANG CENTRE・BLOCK 2,FLAT A・2 Rooms,Wong Tai Sin,5880000.0,412.0,544.0,https://hk.centanet.com/findproperty/en/detail/HSIN-KUANG-CENTRE-BLOCK-2_SIR219?theme=buy,22.3548115,114.1974398,14271.844660194174,10808.823529411764
THE METRO CITY・PHASE 2・TOWER 11,Middle Floor・FLAT E・3 Rooms,Po Lam,7680000.0,538.0,750.0,https://hk.centanet.com/findproperty/en/detail/THE-METRO-CITY-PHASE-2-TOWER-11_SBA491?theme=buy,22.3237131,114.2548803,14275.092936802974,10240.0
Yoho Town・PHASE 2 YOHO MIDTOWN,Middle Floor・FLAT E・2 Rooms,Yuen Long Station,7680000.0,538.0,692.0,https://hk.centanet.com/findproperty/en/detail/Yoho-Town-PHASE-2-YOHO-MIDTOWN_CQS040?theme=buy,22.4460876,114.0347702,14275.092936802974,11098.265895953757
Cheong Fai Building,High Floor・FLAT A・Studio,Sham Shui Po,3100000.0,217.0,388.0,https://hk.centanet.com/findproperty/en/detail/Cheong-Fai-Building_MMN164?theme=buy,22.3285899,114.1602846,14285.714285714286,7989.690721649485
SEA PANORAMA COURT,Middle Floor・2 Rooms・(1 Suite),Cheung Sha Wan,6200000.0,434.0,732.0,https://hk.centanet.com/findproperty/en/detail/SEA-PANORAMA-COURT_MUC809?theme=buy,22.3358055,114.1494892,14285.714285714286,8469.945355191257
THE METRO CITY・Phase 1・TOWER 3,Low Floor・FLAT B・2 Rooms,Po Lam,5200000.0,364.0,511.0,https://hk.centanet.com/findproperty/en/detail/THE-METRO-CITY-Phase-1-TOWER-3_SAD196?theme=buy,22.3237131,114.2548803,14285.714285714286,10176.125244618395
The Metro City・Phase 1・Tower 3,High Floor・FLAT D・2 Rooms,Po Lam,6000000.0,420.0,584.0,https://hk.centanet.com/findproperty/en/detail/The-Metro-City-Phase-1-Tower-3_SBI882?theme=buy,22.3237131,114.2548803,14285.714285714286,10273.972602739726
Maritime Bay・BLOCK 2,High Floor・FLAT G・2 Rooms,Hang Hau,6100000.0,427.0,588.0,https://hk.centanet.com/findproperty/en/detail/Maritime-Bay-BLOCK-2_SAA410?theme=buy,22.3172623,114.2672828,14285.714285714286,10374.149659863946
WELL ON GARDEN・BLOCK 2,Middle Floor・FLAT H・2 Rooms,Po Lam,5900000.0,413.0,568.0,https://hk.centanet.com/findproperty/en/detail/WELL-ON-GARDEN-BLOCK-2_SAP462?theme=buy,22.3237131,114.2548803,14285.714285714286,10387.323943661971
Tseung Kwan O Plaza・PHASE 1・Tower 3A,Middle Floor・FLAT D・2 Rooms,Tseung Kwan O,6200000.0,434.0,595.0,https://hk.centanet.com/findproperty/en/detail/Tseung-Kwan-O-Plaza-PHASE-1-Tower-3A_SDI258?theme=buy,22.3089111,114.2635572,14285.714285714286,10420.16806722689
The Cairnhill・Phase 2・Block 12,High Floor・FLAT F・3 Rooms,Tsuen Wan Mid-levels,14500000.0,1015.0,1358.0,https://hk.centanet.com/findproperty/en/detail/The-Cairnhill-Phase-2-Block-12_CMS291?theme=buy,22.3699122,114.1144306,14285.714285714286,10677.466863033873
DOUBLE COVE・Phase 1・BLOCK 1,2 Rooms,Wu Kai Sha,7300000.0,511.0,663.0,https://hk.centanet.com/findproperty/en/detail/DOUBLE-COVE-Phase-1-BLOCK-1_EMI378?theme=buy,,,14285.714285714286,11010.5580693816
Whampoa Garden・Phase 9 Lily Mansions・Block 5,Middle Floor・FLAT G・3 Rooms,Whampoa,11500000.0,805.0,912.0,https://hk.centanet.com/findproperty/en/detail/Whampoa-Garden-Phase-9-Lily-Mansions-Block-5_SGR939?theme=buy,1.3245132,103.8572252,14285.714285714286,12609.649122807017
Manor Hill,1 Room,Lohas Park,4000000.0,280.0,,https://hk.centanet.com/findproperty/en/detail/Manor-Hill_UHS247?theme=buy,22.2944817,114.2702546,14285.714285714286,
Ontolo,Low Floor・2 Rooms,Pak Shek Kok,7900000.0,553.0,,https://hk.centanet.com/findproperty/en/detail/Ontolo_AUO318?theme=buy,22.4280945,114.2082325,14285.714285714286,
LOHAS PARK・Phase 4A Wings At Sea・TOWER 1A,Low Floor・FLAT E・2 Rooms,Lohas Park,7100000.0,497.0,,https://hk.centanet.com/findproperty/en/detail/LOHAS-PARK-Phase-4A-Wings-At-Sea-TOWER-1A_UHD038?theme=buy,22.2944817,114.2702546,14285.714285714286,
THE REGENT,Middle Floor・3 Rooms,Tai Po Luxury/Mid-levels,9000000.0,630.0,,https://hk.centanet.com/findproperty/en/detail/THE-REGENT_API176?theme=buy,22.2816223,114.147865,14285.714285714286,
Lohas Park・PHASE 3A HEMERA・Diamond (Tower 1),High Floor・FLAT RC・3 Rooms,Lohas Park,10800000.0,756.0,,https://hk.centanet.com/findproperty/en/detail/Lohas-Park-PHASE-3A-HEMERA-Diamond-(Tower-1)_UEO679?theme=buy,22.2944817,114.2702546,14285.714285714286,
Ocean Shores・PHASE 3・Tower 16,Low Floor・FLAT C・2 Rooms,Tiu Keng Leng,7390000.0,517.0,707.0,https://hk.centanet.com/findproperty/en/detail/Ocean-Shores-PHASE-3-Tower-16_SDB138?theme=buy,,,14294.003868471953,10452.616690240453
Sunshine Plaza・Block 3,High Floor・FLAT F・3 Rooms,Hung Hom,5490000.0,384.0,490.0,https://hk.centanet.com/findproperty/en/detail/Sunshine-Plaza-Block-3_SEM471?theme=buy,22.3055658,114.1887233,14296.875,11204.081632653062
OSCAR BY THE SEA・PHASE 1・BLOCK 1,Low Floor・FLAT A・4 Rooms,Hang Hau,14800000.0,1035.0,,https://hk.centanet.com/findproperty/en/detail/OSCAR-BY-THE-SEA-PHASE-1-BLOCK-1_SAF931?theme=buy,22.3172623,114.2672828,14299.516908212561,
Dragons Range・Court D Tower 1,Middle Floor・FLAT C・3 Rooms,Kau To Shan,14500000.0,1014.0,,https://hk.centanet.com/findproperty/en/detail/Dragons-Range-Court-D-Tower-1_AST750?theme=buy,22.4166667,114.1833333,14299.802761341223,
Aqua Marine・Tower 1,Low Floor・FLAT D・2 Rooms,Four Little Dragons,7180000.0,502.0,,https://hk.centanet.com/findproperty/en/detail/Aqua-Marine-Tower-1_MPF705?theme=buy,,,14302.788844621515,
LA COSTA・BLOCK 2,FLAT E・3 Rooms,Ma On Shan,11600000.0,811.0,1087.0,https://hk.centanet.com/findproperty/en/detail/LA-COSTA-BLOCK-2_EEZ809?theme=buy,22.4276756,114.2402751,14303.329223181257,10671.573137074516
CITY GARDEN・Phase 2・BLOCK 11,Low Floor・FLAT D・3 Rooms,North Point,17380000.0,1215.0,1392.0,https://hk.centanet.com/findproperty/en/detail/CITY-GARDEN-Phase-2-BLOCK-11_DPI149?theme=buy,,,14304.526748971193,12485.632183908046
HEALTHY GARDENS・BLOCK A,FLAT 5・2 Rooms,North Point,6380000.0,446.0,507.0,https://hk.centanet.com/findproperty/en/detail/HEALTHY-GARDENS-BLOCK-A_DOD777?theme=buy,,,14304.93273542601,12583.826429980276
City Point・BLOCK 6,High Floor・FLAT E・3 Rooms・(1 Suite),Tsuen Wan West,10000000.0,699.0,,https://hk.centanet.com/findproperty/en/detail/City-Point-BLOCK-6_CYE076?theme=buy,22.3684317,114.109705,14306.15164520744,
Park Central・PHASE 2・Tower 1,Middle Floor・FLAT G・3 Rooms,Tseung Kwan O,9700000.0,678.0,,https://hk.centanet.com/findproperty/en/detail/Park-Central-PHASE-2-Tower-1_SAF848?theme=buy,22.3089111,114.2635572,14306.784660766962,
City Point・Block 7,Middle Floor・FLAT A・3 Rooms,Tsuen Wan West,9500000.0,664.0,,https://hk.centanet.com/findproperty/en/detail/City-Point-Block-7_CYE877?theme=buy,22.3684317,114.109705,14307.22891566265,
The Spectra・TOWER 2,Low Floor・FLAT B・Studio,Long Ping,3520000.0,246.0,,https://hk.centanet.com/findproperty/en/detail/The-Spectra-TOWER-2_CVU916?theme=buy,,,14308.943089430893,
LOHAS PARK・PHASE 5A MALIBU・TOWER 2B,Low Floor・FLAT B・2 Rooms,Lohas Park,7900000.0,552.0,,https://hk.centanet.com/findproperty/en/detail/LOHAS-PARK-PHASE-5A-MALIBU-TOWER-2B_UHE741?theme=buy,22.2944817,114.2702546,14311.59420289855,
INDI HOME,FLAT 21・3 Rooms,Tsuen Wan West,7700000.0,538.0,753.0,https://hk.centanet.com/findproperty/en/detail/INDI-HOME_CND672?theme=buy,22.3684317,114.109705,14312.267657992565,10225.763612217796
LEI KING WAN・SITES B・BLOCK 7 YAT WING MANSION,Middle Floor・FLAT C・2 Rooms,Sai Wan Ho,7000000.0,489.0,575.0,https://hk.centanet.com/findproperty/en/detail/LEI-KING-WAN-SITES-B-BLOCK-7-YAT-WING-MANSION_DJM645?theme=buy,22.2824738,114.2227035,14314.928425357873,12173.91304347826
Double Cove・PHASE 4 DOUBLE COVE GRANDVIEW・Block 6,Low Floor・FLAT A・4 Rooms,Wu Kai Sha,20800000.0,1453.0,,https://hk.centanet.com/findproperty/en/detail/Double-Cove-PHASE-4-DOUBLE-COVE-GRANDVIEW-Block-6_EMX610?theme=buy,,,14315.209910529938,
Serene Court,Middle Floor・2 Rooms,Kennedy Town,6800000.0,475.0,582.0,https://hk.centanet.com/findproperty/en/detail/Serene-Court_LDD598?theme=buy,22.2822235,114.1292619,14315.78947368421,11683.84879725086
The Horizon,Middle Floor・1 Room,Pak Shek Kok,6700000.0,468.0,,https://hk.centanet.com/findproperty/en/detail/The-Horizon_AUI286?theme=buy,22.4280945,114.2082325,14316.239316239316,
Pristine Villa・Block 8,High Floor・FLAT A・3 Rooms,Sha Tin,11700000.0,817.0,978.0,https://hk.centanet.com/findproperty/en/detail/Pristine-Villa-Block-8_AIA270?theme=buy,22.3771304,114.1974398,14320.685434516525,11963.19018404908
Regent Palisades,FLAT A・3 Rooms,Pok Fu Lam,17200000.0,1201.0,1534.0,https://hk.centanet.com/findproperty/en/detail/Regent-Palisades_LAD717?theme=buy,22.2679201,114.1290719,14321.398834304746,11212.51629726206
NAN FUNG SUN CHUEN・BLOCK 12,High Floor・2 Rooms,Quarry Bay,5600000.0,391.0,474.0,https://hk.centanet.com/findproperty/en/detail/NAN-FUNG-SUN-CHUEN-BLOCK-12_DDO724?theme=buy,22.2827206,114.2123009,14322.25063938619,11814.345991561182
The Spectra・Tower 2,FLAT K・1 Room・(1 Suite),Long Ping,5200000.0,363.0,,https://hk.centanet.com/findproperty/en/detail/The-Spectra-Tower-2_CVU854?theme=buy,,,14325.068870523415,
KORNHILL・BLOCK M (FLAT 1 - 8),3 Rooms・(1 Suite),Kornhill,10200000.0,712.0,844.0,https://hk.centanet.com/findproperty/en/detail/KORNHILL-BLOCK-M-(FLAT-1---8)_DDH565?theme=buy,22.2828318,114.2160161,14325.842696629214,12085.308056872038
CENTRA HORIZON,Low Floor・FLAT G・3 Rooms,Pak Shek Kok,14800000.0,1033.0,,https://hk.centanet.com/findproperty/en/detail/CENTRA-HORIZON_AUL064?theme=buy,22.4280945,114.2082325,14327.202323330106,
VILLA ESPLANADA・PHASE 3・BLOCK 8,3 Rooms,Tsing Yi,9800000.0,684.0,917.0,https://hk.centanet.com/findproperty/en/detail/VILLA-ESPLANADA-PHASE-3-BLOCK-8_FCQ992?theme=buy,22.3474872,114.1023164,14327.48538011696,10687.022900763359
The Regent,Low Floor・3 Rooms,Tai Po Luxury/Mid-levels,14500000.0,1012.0,,https://hk.centanet.com/findproperty/en/detail/The-Regent_APJ356?theme=buy,22.2816223,114.147865,14328.06324110672,
Heng Fa Chuen・Block 28,High Floor・FLAT 1・3 Rooms,Heng Fa Chuen,8800000.0,614.0,722.0,https://hk.centanet.com/findproperty/en/detail/Heng-Fa-Chuen-Block-28_DGF490?theme=buy,,,14332.247557003257,12188.365650969528
VISTA PARADISO・Phase 1・TOWER 11,High Floor・FLAT B・3 Rooms,Ma On Shan,11380000.0,794.0,983.0,https://hk.centanet.com/findproperty/en/detail/VISTA-PARADISO-Phase-1-TOWER-11_EEV982?theme=buy,22.4276756,114.2402751,14332.49370277078,11576.805696846388
Metro Town・PHASE 1・Tower 2,High Floor・FLAT E・2 Rooms,Tiu Keng Leng,6980000.0,487.0,657.0,https://hk.centanet.com/findproperty/en/detail/Metro-Town-PHASE-1-Tower-2_SDL657?theme=buy,,,14332.64887063655,10624.048706240486
Eden Manor・TOWER 7,Middle Floor・FLAT F・2 Rooms,Sheung Shui,6980000.0,487.0,,https://hk.centanet.com/findproperty/en/detail/Eden-Manor-TOWER-7_EUL845?theme=buy,22.5112008,114.1260991,14332.64887063655,
TAIKOO SHING・KAO SHAN TERRACE・(T-18)  FU SHAN MANSION,2 Rooms,Taikoo Shing,8500000.0,593.0,691.0,https://hk.centanet.com/findproperty/en/detail/TAIKOO-SHING-KAO-SHAN-TERRACE-(T-18)--FU-SHAN-MANSION_DAW401?theme=buy,22.2865471,114.2189883,14333.89544688027,12301.013024602025
The Reach・Tower 8,High Floor・FLAT D・2 Rooms,Yuen Long Southeast,6350000.0,443.0,603.0,https://hk.centanet.com/findproperty/en/detail/The-Reach-Tower-8_CVB241?theme=buy,22.4445376,114.0222076,14334.085778781038,10530.679933665007
Discovery Bay,3 Rooms,Discovery Bay,12000000.0,837.0,933.0,https://hk.centanet.com/findproperty/en/detail/Discovery-Bay_LFF163?theme=buy,37.9085357,-121.6002291,14336.917562724015,12861.736334405145
Sereno Verde・PHASE 5 REACH SUMMIT・Tower 2,Middle Floor・1 Room,Yuen Long Southeast,4000000.0,279.0,,https://hk.centanet.com/findproperty/en/detail/Sereno-Verde-PHASE-5-REACH-SUMMIT-Tower-2_GAD650?theme=buy,22.4445376,114.0222076,14336.917562724015,
PAK KOK BUILDING,Studio,North Point,3900000.0,272.0,,https://hk.centanet.com/findproperty/en/detail/PAK-KOK-BUILDING_DQK337?theme=buy,,,14338.235294117647,
New Haven・TOWER 3,Low Floor・FLAT D・2 Rooms,Tsuen Wan Town Centre,7600000.0,530.0,703.0,https://hk.centanet.com/findproperty/en/detail/New-Haven-TOWER-3_CLQ040?theme=buy,22.3699122,114.1144306,14339.622641509433,10810.81081081081
ECHO PEAK TOWER,Low Floor・NO. 61・3 Rooms,North Point,10800000.0,753.0,1058.0,https://hk.centanet.com/findproperty/en/detail/ECHO-PEAK-TOWER_DMR679?theme=buy,,,14342.629482071714,10207.939508506617
Aqua Marine・Tower 5,Low Floor・FLAT D・2 Rooms,Four Little Dragons,7200000.0,502.0,,https://hk.centanet.com/findproperty/en/detail/Aqua-Marine-Tower-5_MPC291?theme=buy,,,14342.629482071714,
CRESCENT GREEN・TOWER 10,2 Rooms,Kam Tin,7200000.0,502.0,,https://hk.centanet.com/findproperty/en/detail/CRESCENT-GREEN-TOWER-10_GAF884?theme=buy,22.440058,114.0650077,14342.629482071714,
Centra Horizon・TOWER 12,Low Floor・Studio,Pak Shek Kok,3600000.0,251.0,,https://hk.centanet.com/findproperty/en/detail/Centra-Horizon-TOWER-12_AUK760?theme=buy,22.4280945,114.2082325,14342.629482071714,
ROYAL ASCOT・Phase 2・BLOCK 8,High Floor・FLAT F・3 Rooms・(1 Suite),Fo Tan,14200000.0,990.0,1129.0,https://hk.centanet.com/findproperty/en/detail/ROYAL-ASCOT-Phase-2-BLOCK-8_AKC681?theme=buy,22.3985709,114.1929428,14343.434343434343,12577.502214348982
Sham Wan Towers・BLOCK 1,Middle Floor・FLAT A・2 Rooms,Yuk Kwai Shan Wan Poon,7000000.0,488.0,645.0,https://hk.centanet.com/findproperty/en/detail/Sham-Wan-Towers-BLOCK-1_TJJ787?theme=buy,22.2333333,114.15,14344.262295081968,10852.713178294574
CENTURY GATEWAY・Phase 1・TOWER 5,2 Rooms,Tuen Mun Town Centre,7000000.0,488.0,628.0,https://hk.centanet.com/findproperty/en/detail/CENTURY-GATEWAY-Phase-1-TOWER-5_CWA570?theme=buy,22.3908295,113.9725126,14344.262295081968,11146.496815286624
WAH LEE BUILDING,High Floor・FLAT A・1 Room,Tuen Mun San Hui,3200000.0,223.0,384.0,https://hk.centanet.com/findproperty/en/detail/WAH-LEE-BUILDING_CEQ106?theme=buy,22.3989729,113.9789238,14349.775784753363,8333.333333333334
MAYLAND COURT,Low Floor・FLAT B・1 Room,Causeway Bay,4980000.0,347.0,475.0,https://hk.centanet.com/findproperty/en/detail/MAYLAND-COURT_TCB943?theme=buy,22.2859787,114.1914919,14351.585014409222,10484.21052631579
GRANDEUR GARDEN・BLOCK 4,FLAT E・2 Rooms,Tai Wai,4880000.0,340.0,463.0,https://hk.centanet.com/findproperty/en/detail/GRANDEUR-GARDEN-BLOCK-4_ECJ518?theme=buy,22.375941,114.178626,14352.941176470587,10539.956803455723
Lake Silver・Tower 7,Low Floor・FLAT F・2 Rooms,Wu Kai Sha,8100000.0,564.0,739.0,https://hk.centanet.com/findproperty/en/detail/Lake-Silver-Tower-7_EMC779?theme=buy,,,14361.702127659575,10960.757780784845
Race View Apartments,Middle Floor・4 Rooms,Happy Valley,15500000.0,1079.0,1340.0,https://hk.centanet.com/findproperty/en/detail/Race-View-Apartments_TBB602?theme=buy,,,14365.152919369786,11567.164179104477
Chelsea Court・Tower West (B1),High Floor・FLAT B・3 Rooms,Tsuen Wan West,12900000.0,898.0,1201.0,https://hk.centanet.com/findproperty/en/detail/Chelsea-Court-Tower-West-(B1)_CRD535?theme=buy,22.3684317,114.109705,14365.256124721604,10741.04912572856
Yuccie Square・Tower 2,High Floor・FLAT A・3 Rooms,Long Ping,9280000.0,646.0,,https://hk.centanet.com/findproperty/en/detail/Yuccie-Square-Tower-2_CVS852?theme=buy,,,14365.32507739938,
CITY ONE SHATIN・SITE 4・BLOCK 40,Middle Floor・FLAT F・2 Rooms,City One Shatin,4080000.0,284.0,395.0,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-4-BLOCK-40_ECM710?theme=buy,22.3867692,114.2026412,14366.197183098591,10329.113924050633
KORNHILL・BLOCK B (FLAT 9 - 16),3 Rooms,Kornhill,10200000.0,710.0,902.0,https://hk.centanet.com/findproperty/en/detail/KORNHILL-BLOCK-B-(FLAT-9---16)_DDJ545?theme=buy,22.2828318,114.2160161,14366.197183098591,11308.20399113082
Sausalito・Tower 2 - Oceanus,High Floor・FLAT A・3 Rooms,Ma On Shan,13950000.0,971.0,1303.0,https://hk.centanet.com/findproperty/en/detail/Sausalito-Tower-2---Oceanus_EMA502?theme=buy,22.4276756,114.2402751,14366.632337796087,10706.062931696086
Primrose Hill・Tower 2,Low Floor・FLAT B・2 Rooms,Tai Wo Hau,7600000.0,529.0,702.0,https://hk.centanet.com/findproperty/en/detail/Primrose-Hill-Tower-2_CRL328?theme=buy,,,14366.729678638942,10826.210826210827
The Sparkle・Block 1,FLAT C・2 Rooms,Four Little Dragons,7500000.0,522.0,732.0,https://hk.centanet.com/findproperty/en/detail/The-Sparkle-Block-1_MPN283?theme=buy,,,14367.816091954022,10245.901639344262
Baguio Villa・Block 27,Middle Floor・FLAT C・3 Rooms,Pok Fu Lam,18880000.0,1314.0,1535.0,https://hk.centanet.com/findproperty/en/detail/Baguio-Villa-Block-27_TIT222?theme=buy,22.2679201,114.1290719,14368.34094368341,12299.674267100978
TAIKOO SHING・KAO SHAN TERRACE・(T-08)  TAI SHAN MANSION,Middle Floor・FLAT D・3 Rooms,Taikoo Shing,9900000.0,689.0,788.0,https://hk.centanet.com/findproperty/en/detail/TAIKOO-SHING-KAO-SHAN-TERRACE-(T-08)--TAI-SHAN-MANSION_DAN670?theme=buy,22.2865471,114.2189883,14368.650217706821,12563.451776649747
CITY ONE SHATIN・SITE 1・BLOCK 12,2 Rooms,City One Shatin,7400000.0,515.0,605.0,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-1-BLOCK-12_EBX939?theme=buy,22.3867692,114.2026412,14368.932038834952,12231.404958677685
GOLDEN LION GARDEN・Phase 1・GOLDEN CARNIVAL COURT (BLOCK D,High Floor・FLAT 5・2 Rooms,Tai Wai,3880000.0,270.0,418.0,https://hk.centanet.com/findproperty/en/detail/GOLDEN-LION-GARDEN-Phase-1-GOLDEN-CARNIVAL-COURT-(BLOCK-D_ECK323?theme=buy,22.375941,114.178626,14370.37037037037,9282.296650717703
The Reach・Tower 5,High Floor・FLAT K・2 Rooms,Yuen Long Southeast,5950000.0,414.0,565.0,https://hk.centanet.com/findproperty/en/detail/The-Reach-Tower-5_CVB574?theme=buy,22.4445376,114.0222076,14371.980676328503,10530.973451327434
CITY ONE SHATIN・SITE 1・BLOCK 1,2 Rooms,City One Shatin,4700000.0,327.0,395.0,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-1-BLOCK-1_EBG815?theme=buy,22.3867692,114.2026412,14373.088685015291,11898.73417721519
CITY ONE SHATIN・SITE 1・BLOCK 10,2 Rooms,City One Shatin,4700000.0,327.0,395.0,https://hk.centanet.com/findproperty/en/detail/CITY-ONE-SHATIN-SITE-1-BLOCK-10_ECL052?theme=buy,22.3867692,114.2026412,14373.088685015291,11898.73417721519
METRO TOWN・PHASE 1・TOWER 2,FLAT E・2 Rooms,Tiu Keng Leng,7000000.0,487.0,657.0,https://hk.centanet.com/findproperty/en/detail/METRO-TOWN-PHASE-1-TOWER-2_SDL576?theme=buy,,,14373.716632443531,10654.490106544901
EDEN MANOR・TOWER 7,High Floor・FLAT A・2 Rooms,Sheung Shui,7000000.0,487.0,,https://hk.centanet.com/findproperty/en/detail/EDEN-MANOR-TOWER-7_EUL778?theme=buy,22.5112008,114.1260991,14373.716632443531,
Baycrest・Block 3,Low Floor・FLAT D・3 Rooms,Ma On Shan,16000000.0,1113.0,1480.0,https://hk.centanet.com/findproperty/en/detail/Baycrest-Block-3_EEX565?theme=buy,22.4276756,114.2402751,14375.561545372866,10810.81081081081
Atrium House,High Floor・FLAT B8・2 Rooms,Shap Pat Heung,5650000.0,393.0,,https://hk.centanet.com/findproperty/en/detail/Atrium-House_GAF244?theme=buy,22.4274166,114.0347095,14376.590330788804,
Sunshine City・Phase 5 The Tolo Place・Block 4,Middle Floor・FLAT A・3 Rooms,Ma On Shan,9000000.0,626.0,794.0,https://hk.centanet.com/findproperty/en/detail/Sunshine-City-Phase-5-The-Tolo-Place-Block-4_EEX738?theme=buy,22.4276756,114.2402751,14376.996805111821,11335.012594458438
